"Andrés Iniesta|50080|8|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrés Iniesta|50080|8|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Andrés Iniesta|50080|8|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Arturo Vidal|50037|23|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Casemiro|50051|14|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Lars Stindl|52757|13|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Marek Hamšík|50136|17|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857" "Riyad Mahrez|53577|26|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Andrija Živković|50162|17|5.57142857142857" "Ángel Di María|52747|11|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Arturo Vidal|50037|23|5.57142857142857" "Corentin Tolisso|5312|8|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Arturo Vidal|50037|23|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Miroslav Radović|50146|32|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Arturo Vidal|50037|23|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Arturo Vidal|50037|23|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Saúl Ñíguez|50124|8|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Arturo Vidal|50037|23|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Thiago Alcántara|50037|6|5.57142857142857"
"Ángel Di María|52747|11|5.57142857142857" "Arjen Robben|50037|10|5.57142857142857" "Blaise Matuidi|52747|14|5.57142857142857" "Eduardo Salvio|50147|18|5.57142857142857" "Nicolás Gaitán|50147|10|4.71428571428571"
